customer_id,gender,age,gender_encoded,vehicle_type,vehicle_type_encoded,registration_date,last_service_date,avg_service_interval_days,total_services,monthly_spend_inr,city,customer_tenure_days,churned,churn_date,tenure_months,days_since_last_service,service_frequency,spend_per_service
CUST00903,Male,49,1,Four-wheeler,1,2018-10-13,2021-04-23,71,13,3517.03,Pune,923,0,,30,69,0.42253507393226203,251.2164285714286
CUST00904,Male,35,1,Two-wheeler,0,2020-01-16,2021-06-05,46,11,2214.97,Pune,506,1,2021-06-30,16,26,0.6521735263793322,184.58083333333332
CUST00905,Male,31,1,Two-wheeler,0,2019-01-28,2021-04-11,67,12,1087.06,Pune,804,0,,26,81,0.44776102695484066,83.61999999999999
CUST00906,Female,36,0,Two-wheeler,0,2019-01-05,2021-04-18,139,6,1750.12,Pune,834,0,,27,74,0.2158272604937912,250.01714285714283
CUST00907,Female,35,0,Four-wheeler,1,2019-07-12,2021-05-05,51,13,3466.94,Pune,663,0,,22,57,0.5882350279479511,247.63857142857142
CUST00908,Male,31,1,Two-wheeler,0,2020-09-02,2021-06-19,86,4,2339.9,Pune,290,0,,9,12,0.4137926753868876,467.98
CUST00909,Male,27,1,Two-wheeler,0,2021-03-23,2021-05-26,64,1,1719.59,Pune,64,1,2021-06-28,2,36,0.46874780274467465,859.795
CUST00910,Male,39,1,Two-wheeler,0,2020-11-20,2021-04-19,50,3,1629.88,Pune,150,0,,5,73,0.5999988000024,407.47
CUST00911,Male,22,1,Two-wheeler,0,2017-04-25,2021-06-23,45,34,1467.96,Pune,1520,1,2021-06-29,50,8,0.6710524991343751,41.94171428571428
CUST00912,Male,35,1,Four-wheeler,1,2017-02-04,2021-04-24,55,28,3218.75,Pune,1540,0,,51,68,0.5454544391971871,110.99137931034483
CUST00913,Male,49,1,Two-wheeler,0,2016-04-19,2021-05-16,109,17,1624.56,Pune,1853,1,2021-05-24,61,46,0.2752293132386433,90.25333333333333
CUST00914,Male,64,1,Four-wheeler,1,2017-09-07,2021-05-21,52,26,2947.08,Pune,1352,0,,45,41,0.5769229489076296,109.1511111111111
CUST00915,Male,42,1,Two-wheeler,0,2017-10-24,2020-12-15,164,7,965.49,Pune,1148,1,2021-05-29,38,198,0.18292678146512678,120.68625
CUST00916,Male,47,1,Two-wheeler,0,2018-07-03,2021-03-01,108,9,1904.98,Pune,972,0,,32,122,0.2777776920439222,190.498
CUST00917,Male,59,1,Two-wheeler,0,2017-12-28,2021-06-29,75,19,795.15,Pune,1279,0,,42,2,0.4456605678669504,39.7575
CUST00918,Female,24,0,Two-wheeler,0,2018-10-05,2021-04-28,39,24,1372.17,Pune,936,0,,31,64,0.7692305226825248,54.8868
CUST00919,Female,39,0,Two-wheeler,0,2019-12-02,2021-06-09,154,5,1080.35,Pune,555,1,2021-06-28,18,22,0.27027012417831126,180.0583333333333
CUST00920,Male,59,1,Four-wheeler,1,2018-08-08,2021-06-10,61,17,3339.01,Pune,1037,0,,34,21,0.4918031364118216,185.50055555555556
CUST00921,Female,63,0,Two-wheeler,0,2019-09-03,2020-10-09,134,3,1573.82,Pune,402,1,2020-12-05,13,265,0.22388042993997767,393.455
CUST00922,Male,20,1,Four-wheeler,1,2020-05-31,2021-05-14,87,4,3893.82,Pune,348,1,2021-06-29,11,48,0.3448272889419923,778.764
CUST00923,Female,49,0,Two-wheeler,0,2018-04-23,2021-03-08,175,6,1987.05,Pune,1050,0,,35,115,0.17142852244899356,283.8642857142857
CUST00924,Female,40,0,Two-wheeler,0,2020-10-27,2021-05-23,52,4,1132.42,Pune,208,0,,6,39,0.5769222448236854,226.484
CUST00925,Male,39,1,Four-wheeler,1,2020-07-22,2021-06-15,164,2,3313.62,Pune,328,0,,10,16,0.18292666195732138,1104.54
CUST00926,Male,25,1,Two-wheeler,0,2020-10-22,2021-06-04,84,4,3121.02,Pune,225,0,,7,27,0.5333326222231703,624.204
CUST00927,Male,41,1,Two-wheeler,0,2017-09-10,2021-06-13,98,14,1399.99,Pune,1372,0,,45,18,0.3061223820432109,93.33266666666667
CUST00928,Male,37,1,Two-wheeler,0,2018-11-13,2021-04-13,126,7,1147.12,Pune,882,0,,29,79,0.23809515711049078,143.39
CUST00929,Male,27,1,Two-wheeler,0,2016-04-26,2021-05-23,109,17,1213.68,Pune,1853,1,2021-06-11,61,39,0.2752293132386433,67.42666666666668
CUST00930,Male,58,1,Four-wheeler,1,2018-03-09,2021-05-29,107,11,3402.34,Pune,1177,1,2021-06-16,39,33,0.28037376031255046,283.52833333333336
CUST00931,Male,51,1,Two-wheeler,0,2019-12-15,2021-03-07,64,7,1342.91,Pune,448,0,,14,116,0.4687496861051209,167.86375
CUST00932,Female,52,0,Four-wheeler,1,2019-05-28,2021-06-22,63,12,3406.25,Pune,756,0,,25,9,0.47619028722607654,262.0192307692308
CUST00933,Female,35,0,Four-wheeler,1,2019-07-13,2021-04-03,126,5,3491.43,Pune,630,0,,21,89,0.2380951247166073,581.905
CUST00934,Male,31,1,Two-wheeler,0,2019-04-10,2021-06-20,111,8,1488.64,Pune,802,0,,26,11,0.29925175838462903,165.40444444444447
CUST00935,Male,57,1,Four-wheeler,1,2017-01-02,2021-06-30,164,10,3117.81,Pune,1640,1,2021-06-23,54,1,0.18292679580607393,283.4372727272727
CUST00936,Male,53,1,Two-wheeler,0,2021-05-17,2021-06-24,35,2,1647.73,Pune,38,0,,1,7,1.5789349031455016,549.2433333333333
CUST00937,Male,33,1,Four-wheeler,1,2021-03-22,2021-06-08,39,2,3548.42,Pune,78,1,2021-06-16,2,23,0.7692278106622666,1182.8066666666666
CUST00938,Female,55,0,Two-wheeler,0,2019-11-15,2020-11-05,178,2,1698.63,Pune,356,1,2021-03-23,11,238,0.16853918381529454,566.21
CUST00939,Male,52,1,Four-wheeler,1,2021-04-22,2021-06-12,155,1,2814.22,Pune,51,1,2021-06-21,1,19,0.5882318339303887,1407.11
CUST00940,Male,42,1,Two-wheeler,0,2018-12-28,2020-12-17,80,9,1562.74,Pune,720,0,,24,196,0.3749998437500651,156.274
CUST00941,Male,64,1,Two-wheeler,0,2016-05-03,2021-06-16,85,22,705.76,Pune,1870,1,2021-06-17,62,15,0.35294111984901816,30.68521739130435
CUST00942,Male,21,1,Four-wheeler,1,2016-08-14,2021-06-04,91,22,3429.77,Pune,1755,0,,58,27,0.37606831178319455,149.1204347826087
CUST00943,Male,60,1,Four-wheeler,1,2019-04-24,2021-05-04,57,13,3763.17,Pune,741,0,,24,58,0.5263155763904549,268.79785714285714
CUST00944,Female,40,0,Two-wheeler,0,2016-08-04,2020-07-05,159,9,1918.31,Pune,1431,0,,47,361,0.1886792057276298,191.831
CUST00945,Male,21,1,Two-wheeler,0,2020-10-04,2021-06-09,156,3,1633.78,Pune,248,0,,8,22,0.36290278681114496,408.445
CUST00946,Male,46,1,Four-wheeler,1,2021-05-09,2021-06-06,103,1,3770.16,Pune,28,1,2021-06-13,0,25,1.071417091959729,1885.08
CUST00947,Male,28,1,Four-wheeler,1,2017-08-04,2021-02-24,130,10,3380.4,Pune,1300,0,,43,127,0.23076917751480516,307.3090909090909
CUST00948,Female,20,0,Four-wheeler,1,2019-01-01,2021-04-20,70,12,3296.33,Pune,840,0,,28,72,0.42857127551025875,253.56384615384616
CUST00949,Female,30,0,Four-wheeler,1,2017-03-25,2021-01-27,117,12,4577.1,Pune,1404,1,2021-03-10,46,155,0.25641020162175177,352.0846153846154
CUST00950,Male,22,1,Four-wheeler,1,2018-02-18,2020-12-28,174,6,3830.86,Pune,1044,0,,34,185,0.17241374355926908,547.2657142857144
CUST00951,Male,42,1,Four-wheeler,1,2018-06-22,2021-04-19,86,12,3030.81,Pune,1032,0,,34,73,0.34883710789618955,233.13923076923078
CUST00952,Male,45,1,Two-wheeler,0,2017-02-18,2021-05-15,91,17,806.13,Pune,1547,1,2021-06-23,51,47,0.32967026573944425,44.785
CUST00953,Male,23,1,Two-wheeler,0,2020-04-07,2020-09-20,166,1,1313.97,Pune,166,1,2021-04-04,5,284,0.18072256495921996,656.985
CUST00954,Female,37,0,Four-wheeler,1,2019-05-19,2021-04-29,79,9,3976.75,Pune,711,0,,23,63,0.3797466752123733,397.675
CUST00955,Male,25,1,Four-wheeler,1,2017-11-29,2021-06-10,141,10,3519.5,Pune,1289,1,2021-06-26,42,21,0.23273850285372313,319.95454545454544
CUST00956,Male,54,1,Two-wheeler,0,2018-01-22,2021-06-21,178,7,610.39,Pune,1246,0,,41,10,0.16853928526341447,76.29875
CUST00957,Male,41,1,Two-wheeler,0,2018-12-14,2021-05-07,175,5,1429.08,Pune,875,0,,29,55,0.17142851265308137,238.17999999999998
CUST00958,Male,62,1,Four-wheeler,1,2016-08-27,2021-06-14,138,13,3499.04,Pune,1752,0,,58,17,0.22260270160912643,249.93142857142857
CUST00959,Male,34,1,Two-wheeler,0,2018-05-29,2021-05-14,47,23,533.73,Pune,1081,1,2021-06-04,36,48,0.6382976951995295,22.23875
CUST00960,Female,41,0,Two-wheeler,0,2016-03-18,2021-06-13,74,27,1509.67,Pune,1913,0,,63,18,0.42341864766043164,53.916785714285716
CUST00961,Male,56,1,Two-wheeler,0,2017-12-19,2021-06-27,46,29,1094.65,Pune,1286,0,,42,4,0.6765161718858075,36.48833333333334
CUST00962,Male,61,1,Two-wheeler,0,2020-06-18,2021-01-26,111,2,765.78,Pune,222,1,2021-05-18,7,156,0.2702699050406689,255.26
CUST00963,Male,31,1,Two-wheeler,0,2018-03-09,2021-06-19,177,8,2141.8,Pune,1198,1,2021-06-27,39,12,0.20033383964928891,237.9777777777778
CUST00964,Male,61,1,Two-wheeler,0,2020-12-14,2021-06-18,38,6,1076.96,Pune,186,1,2021-06-29,6,13,0.967740374612299,153.85142857142858
CUST00965,Male,57,1,Two-wheeler,0,2016-12-15,2020-10-19,108,13,1233.09,Pune,1404,0,,46,255,0.2777777184235644,88.07785714285714
CUST00966,Male,37,1,Four-wheeler,1,2019-01-28,2021-06-10,48,18,3227.77,Pune,864,0,,28,21,0.6249997829861864,169.88263157894735
CUST00967,Female,64,0,Two-wheeler,0,2019-11-30,2021-03-20,119,4,1500.9,Pune,476,1,2021-06-19,15,103,0.2521006814491503,300.18
CUST00968,Male,54,1,Four-wheeler,1,2019-07-31,2021-06-14,121,6,4206.52,Pune,684,1,2021-06-29,22,17,0.26315777931676343,600.9314285714287
CUST00969,Male,49,1,Four-wheeler,1,2019-04-06,2021-01-31,111,6,3021.53,Pune,666,0,,22,151,0.27027014852696013,431.6471428571429
CUST00970,Male,43,1,Two-wheeler,0,2020-03-01,2021-06-12,71,7,1377.28,Pune,468,1,2021-06-21,15,19,0.4487176610784224,172.16
CUST00971,Male,61,1,Four-wheeler,1,2019-03-26,2021-05-16,46,17,3548.34,Pune,782,0,,26,46,0.6521736628489785,197.13
CUST00972,Female,49,0,Two-wheeler,0,2018-07-06,2021-01-11,92,10,1152.48,Pune,920,1,2021-03-09,30,171,0.3260868501890706,104.77090909090909
CUST00973,Female,33,0,Four-wheeler,1,2019-11-25,2021-06-28,160,4,3370.85,Pune,581,1,2021-06-30,19,3,0.20654034085696685,674.17
CUST00974,Male,25,1,Two-wheeler,0,2017-06-09,2021-06-06,81,18,1737.8,Pune,1458,0,,48,25,0.3703702941624909,91.46315789473684
CUST00975,Male,22,1,Four-wheeler,1,2017-10-12,2021-04-24,129,10,3197.72,Pune,1290,0,,43,68,0.23255808545160803,290.70181818181817
CUST00976,Male,35,1,Four-wheeler,1,2021-04-11,2021-06-25,75,1,3364.54,Pune,75,0,,2,6,0.39999840000639997,1682.27
CUST00977,Male,26,1,Two-wheeler,0,2018-08-31,2021-06-28,129,8,1327.46,Pune,1032,0,,34,3,0.23255807193079303,147.49555555555557
CUST00978,Male,33,1,Two-wheeler,0,2019-02-16,2021-05-15,91,9,1458.48,Pune,819,0,,27,47,0.3296702089120114,145.848
CUST00979,Male,28,1,Four-wheeler,1,2017-07-13,2021-06-04,158,9,3597.26,Pune,1422,0,,47,27,0.18987337766384438,359.726
CUST00980,Male,34,1,Four-wheeler,1,2016-06-30,2020-10-04,173,9,3734.62,Pune,1557,1,2020-11-17,51,270,0.17341037121187453,373.462
CUST00981,Male,40,1,Two-wheeler,0,2017-11-08,2021-03-02,121,10,2275.02,Pune,1210,0,,40,121,0.2479338228263249,206.82
CUST00982,Female,54,0,Four-wheeler,1,2016-03-15,2021-06-22,100,21,2436.61,Pune,1925,0,,64,9,0.32727267626919326,110.75500000000001
CUST00983,Male,21,1,Two-wheeler,0,2016-08-30,2021-01-21,107,15,1433.04,Pune,1605,1,2021-05-27,53,161,0.280373779369387,89.565
CUST00984,Male,46,1,Four-wheeler,1,2019-12-31,2021-06-06,55,10,2954.23,Pune,523,1,2021-06-30,17,25,0.5736134376978369,268.56636363636363
CUST00985,Female,21,0,Two-wheeler,0,2017-08-04,2021-03-28,74,18,1345.85,Pune,1332,0,,44,95,0.4054053140979022,70.83421052631579
CUST00986,Male,54,1,Four-wheeler,1,2020-02-23,2021-03-17,97,4,3852.35,Pune,388,0,,12,106,0.30927811138290356,770.47
CUST00987,Male,37,1,Two-wheeler,0,2020-07-16,2021-05-22,31,10,1979.12,Pune,310,0,,10,40,0.9677409989603236,179.92
CUST00988,Male,33,1,Two-wheeler,0,2019-01-12,2019-12-16,169,2,1997.89,Pune,338,1,2020-11-05,11,563,0.17751463534203962,665.9633333333334
CUST00989,Male,39,1,Two-wheeler,0,2017-09-05,2021-06-29,73,21,1994.12,Pune,1393,1,2021-06-30,46,2,0.45226120913254647,90.64181818181818
CUST00990,Female,37,0,Two-wheeler,0,2017-02-10,2021-06-24,55,29,1430.43,Pune,1595,0,,53,7,0.5454544428612333,47.681000000000004
CUST00991,Female,29,0,Two-wheeler,0,2017-07-24,2021-06-17,178,8,2059.41,Pune,1424,1,2021-06-27,47,14,0.16853929033582365,228.82333333333332
CUST00992,Male,44,1,Two-wheeler,0,2016-12-20,2021-03-09,77,20,2138.74,Pune,1540,0,,51,114,0.3896103137122765,101.8447619047619
CUST00993,Male,21,1,Four-wheeler,1,2021-01-25,2021-06-27,153,1,3555.52,Pune,153,0,,5,4,0.19607804690579042,1777.76
CUST00994,Male,44,1,Two-wheeler,0,2017-11-27,2021-05-25,75,17,1970.89,Pune,1275,0,,42,37,0.39999990588237505,109.49388888888889
CUST00995,Male,52,1,Two-wheeler,0,2019-08-08,2021-06-27,160,6,1516.49,Pune,689,0,,22,4,0.2612480720255129,216.64142857142858
CUST00996,Male,55,1,Two-wheeler,0,2016-10-27,2021-03-20,107,15,2064.09,Pune,1605,0,,53,103,0.280373779369387,129.005625
CUST00997,Female,50,0,Two-wheeler,0,2017-09-01,2021-06-27,45,31,1435.33,Pune,1395,0,,46,4,0.6666665232975219,44.8540625
CUST00998,Male,33,1,Two-wheeler,0,2018-08-03,2021-04-07,163,6,1256.19,Pune,978,1,2021-04-23,32,85,0.1840490232978456,179.4557142857143
CUST00999,Female,20,0,Two-wheeler,0,2021-05-20,2021-06-04,129,1,1052.0,Pune,15,1,2021-06-07,0,27,1.9999600007999843,526.0
CUST01000,Male,35,1,Two-wheeler,0,2021-02-08,2021-06-12,146,1,1430.55,Pune,124,1,2021-06-30,4,19,0.2419348985446003,715.275
